slug,name,cat,title,year,km,price_tl,age,variant
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2023,60000.0,1219950,3,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,84000.0,1279000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,84000.0,1239900,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,45000.0,1370000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2023,61600.0,1419000,3,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,75000.0,1329900,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2023,58972.0,1385000,3,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,39800.0,1385000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2023,55000.0,1309000,3,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,38000.0,1395000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,35000.0,1369000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,17000.0,1338000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Elegance,2023,38000.0,1520000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,77000.0,1365750,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Business,2023,21000.0,1495000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2023,75000.0,1418000,3,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2023,59957.0,1390000,3,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,54000.0,1359900,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2023,45000.0,1435000,3,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,113912.0,1297900,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2023,46000.0,1380000,3,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,34000.0,1394000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,46000.0,1370000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2023,32000.0,1425000,3,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,35250.0,1365000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,16000.0,1410000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,35200.0,1410000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.25 MPI Cool,2023,32560.0,1285000,3,1.2
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,34500.0,1405000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2023,38000.0,1350000,3,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,33800.0,1425500,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2023,50489.0,1430000,3,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2023,33000.0,1360000,3,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Prestige Plus,2024,15400.0,1620000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,17000.0,1395000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2024,25000.0,1490000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,55000.0,1399000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,9000.0,1509000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,9900.0,1475000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,7000.0,1440000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance Plus,2024,22773.0,1514000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,38000.0,1369000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,13000.0,1445000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,64400.0,1360000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2024,20550.0,1365000,2,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2024,11000.0,1410000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,66848.0,1360000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Elegance,2024,6671.0,1715000,2,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance,2024,11000.0,1520000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2024,28619.0,1489999,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,25487.0,1445000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance Plus,2024,28000.0,1559000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2024,8300.0,1569000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance,2024,33500.0,1440000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance,2024,47000.0,1485000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2024,25000.0,1485000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2024,15000.0,1520000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance Plus,2024,21000.0,1549750,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2024,27000.0,1499999,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance Plus,2024,18786.0,1545000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2024,47000.0,1368750,2,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Prestige Plus,2024,15250.0,1640000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2024,49000.0,1399000,2,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance Plus,2024,22500.0,1510000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2024,11000.0,1345000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2024,24500.0,1471500,2,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Business,2024,29000.0,1450000,2,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2024,25000.0,1345000,2,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance Plus,2024,17000.0,1600000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,11600.0,1450000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance Plus,2024,34000.0,1510000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Prestige Plus,2024,50000.0,1630000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Prestige Plus,2024,18000.0,1650000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2024,20000.0,1500000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.4 MPI Cool,2024,29000.0,1424000,2,1.4
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2024,19500.0,1655000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance Plus,2024,20500.0,1570000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Prestige Plus,2024,26500.0,1480000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance Plus,2024,15000.0,1548000,2,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2025,19900.0,1525000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance,2025,18000.0,1639000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance,2025,8227.0,1599599,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Prestige,2025,6001.0,1735000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Prestige,2025,45000.0,1675000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance,2025,18016.0,1619000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2025,25000.0,1445000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2025,6001.0,1710000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2025,10000.0,1700000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Prestige,2025,9300.0,1745000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2025,12500.0,1575000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance,2025,12500.0,1690000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Elegance,2025,6000.0,1700000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Cool,2025,6001.0,1530000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Prestige Plus,2025,6050.0,1685000,1,1.0 T-GDI
kia-stonic,Stonic,arazi-suv-pick-up,Kia Stonic 1.0 T-GDI Business,2025,6001.0,1700000,1,1.0 T-GDI
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 75TH Edition,2020,79000.0,5625000,6,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 HSE,2020,144326.0,5295000,6,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 3.0,2020,148000.0,7449000,6,3.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 75TH Edition,2020,90175.0,5450000,6,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 SE,2020,72000.0,6800000,6,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 HSE,2020,75000.0,6650000,6,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 S,2020,114000.0,4750000,6,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 HSE,2020,118000.0,5075000,6,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 SE,2021,100000.0,7400000,5,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 HSE,2021,85000.0,6750000,5,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 3.0,2021,129000.0,5600000,5,3.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2022,26899.0,3975000,4,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2022,12000.0,4590000,4,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2022,71000.0,3400000,4,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2022,85000.0,4100000,4,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2022,110000.0,3450000,4,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2022,66000.0,3489000,4,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2022,50000.0,4060000,4,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2022,48000.0,3770000,4,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2022,55776.0,4290000,4,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2022,57000.0,4150000,4,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2022,61000.0,4190000,4,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2023,16000.0,5250000,3,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2023,14922.0,4666000,3,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2023,25000.0,4265000,3,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2023,70000.0,3950000,3,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 S,2023,46000.0,8750000,3,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2023,25100.0,4300000,3,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2023,26500.0,4149000,3,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2023,63000.0,3985000,3,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 S,2023,44850.0,8350000,3,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 S,2023,84000.0,7750000,3,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2023,41000.0,4230000,3,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 S,2023,15000.0,8400000,3,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2023,15300.0,4890000,3,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2023,6060.0,5650000,3,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 90 3.0 D,2023,6002.0,4920000,3,3.0 D
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 3.0,2024,12000.0,6650000,2,3.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 X-Dynamic SE,2024,45000.0,9475000,2,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 X-Dynamic HSE,2024,52000.0,9250000,2,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 SE,2024,41500.0,8850000,2,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 X-Dynamic HSE,2024,68900.0,9295000,2,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 X-Dynamic HSE,2025,17000.0,12350000,1,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 X-Dynamic HSE,2025,6100.0,12790000,1,2.0
land-rover-defender,Defender,arazi-suv-pick-up,Land Rover Defender 110 2.0 75TH Edition,2025,0.0,36500000,1,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 Si4 HSE,2015,130000.0,2129000,11,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2015,197000.0,1470000,11,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 SE,2015,142100.0,1825000,11,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 Si4 HSE,2015,89000.0,2205000,11,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2015,217000.0,1675000,11,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2015,168500.0,1785000,11,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2015,166000.0,1999000,11,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2015,228500.0,1890000,11,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 Si4 SE,2015,124000.0,2325000,11,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,99500.0,2080000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,255000.0,1479000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,121000.0,1945000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,207850.0,1525000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 SE,2016,105000.0,1950000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,100000.0,2150000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,253000.0,1335000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,110000.0,2030000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,240000.0,1800000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 SE,2016,126000.0,2100000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,168000.0,1895750,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,55494.0,2395000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,170000.0,1620000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,125000.0,1729000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2016,158000.0,1749000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,155000.0,1849000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,167700.0,1665000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2016,125000.0,2175000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2016,165000.0,1600000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,168000.0,2000000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2016,187500.0,1759500,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2016,210000.0,1704000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2016,137532.0,1430000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2016,132000.0,2450000,10,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2017,160000.0,1850000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2017,186000.0,1629000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2017,123000.0,2025000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2017,89000.0,2095000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2017,129900.0,2450000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2017,133000.0,2050000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2017,173000.0,1990000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2017,135000.0,2150000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2017,144000.0,2035000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 SE,2017,149000.0,2195000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2017,190000.0,1650000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2017,116895.0,2215000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2017,153000.0,2125000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2017,142000.0,1715000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2017,105000.0,2150000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2017,123000.0,1950000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2017,324000.0,1675000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE Luxury,2017,151500.0,2295000,9,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 SE,2018,150000.0,2090000,8,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 SE,2018,199000.0,2040000,8,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 HSE,2018,99000.0,2475000,8,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 R-Dynamic SE,2019,139000.0,2499900,7,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 S,2019,89500.0,2695000,7,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 S,2019,110000.0,2470000,7,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 SE,2020,183000.0,2775000,6,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 1.5 PHEV Hybrid S,2020,83371.0,3290000,6,1.5
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 R-Dynamic SE,2020,99000.0,2690000,6,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 1.5 PHEV Hybrid R-Dynamic S,2020,82500.0,3525000,6,1.5
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 2.0 TD4 R-Dynamic S,2020,96500.0,2995000,6,2.0
land-rover-discovery-sport,Discovery Sport,arazi-suv-pick-up,Land Rover Discovery Sport 1.5 PHEV Hybrid R-Dynamic S,2020,55000.0,3680000,6,1.5
